player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Gui Santos,Pistons @ Warriors,Warriors,Pistons,1.5,bet365,155.0,2.55,0.3922,173.0,0.3663,-6.59,bet365,-210.0,1.4762,0.6774,-173.0,0.6337,-6.45,1,1,1
Jakobe Walter,Wizards @ Raptors,Raptors,Wizards,1.5,bet365,155.0,2.55,0.3922,173.0,0.3663,-6.59,bet365,-210.0,1.4762,0.6774,-173.0,0.6337,-6.45,1,1,1
Jalen Green,Pelicans @ Rockets,Rockets,Pelicans,2.5,bet365,-140.0,1.7143,0.5833,-123.0,0.5516,-5.44,bet365,110.0,2.1,0.4762,123.0,0.4484,-5.84,1,1,1
Jamison Battle,Wizards @ Raptors,Raptors,Wizards,0.5,bet365,-110.0,1.9091,0.5238,104.0,0.4902,-6.42,bet365,-120.0,1.8333,0.5455,-104.0,0.5098,-6.54,1,1,1
Jaxson Hayes,Lakers @ Celtics,Celtics,Lakers,0.5,bet365,-180.0,1.5556,0.6428,-154.0,0.6063,-5.68,bet365,140.0,2.4,0.4167,154.0,0.3937,-5.51,1,1,1
Jordan Hawkins,Pelicans @ Rockets,Rockets,Pelicans,1.5,bet365,160.0,2.6,0.3846,112.0,0.4717,22.64,bet365,-220.0,1.4545,0.6875,-112.0,0.5283,-23.16,1,1,1
Jose Alvarado,Pelicans @ Rockets,Rockets,Pelicans,0.5,bet365,-180.0,1.5556,0.6428,-154.0,0.6063,-5.68,bet365,140.0,2.4,0.4167,154.0,0.3937,-5.51,1,1,1
Karlo Matkovic,Pelicans @ Rockets,Rockets,Pelicans,0.5,bet365,-190.0,1.5263,0.6552,-161.0,0.6169,-5.84,bet365,145.0,2.45,0.4082,161.0,0.3831,-6.14,1,1,1
Kelly Olynyk,Pelicans @ Rockets,Rockets,Pelicans,1.5,bet365,-135.0,1.7407,0.5745,-118.0,0.5413,-5.78,bet365,105.0,2.05,0.4878,118.0,0.4587,-5.97,1,1,1
Kristaps Porzingis,Lakers @ Celtics,Celtics,Lakers,1.5,bet365,135.0,2.35,0.4255,150.0,0.4,-6.0,bet365,-175.0,1.5714,0.6364,-150.0,0.6,-5.72,1,1,1
