player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Malik Beasley,Pistons @ Warriors,Warriors,Pistons,3.5,prophetexchange,-118.0,1.8475,0.5413,-116.0,0.537,-0.79,hardrockbet,110.0,2.1,0.4762,116.0,0.463,-2.77,17,16,17
Paolo Banchero,Magic @ Bucks,Bucks,Magic,1.5,betrivers,-132.0,1.7576,0.569,100.0,0.5,-12.12,bovada,128.0,2.28,0.4386,100.0,0.5,14.0,16,16,17
Stephen Curry,Pistons @ Warriors,Warriors,Pistons,5.5,draftkings,120.0,2.2,0.4545,118.0,0.4587,0.91,underdog,-118.0,1.8475,0.5413,-118.0,0.5413,0.01,17,16,17
Austin Reaves,Lakers @ Celtics,Celtics,Lakers,2.5,hardrockbet,125.0,2.25,0.4444,125.0,0.4444,-0.01,fanatics,-140.0,1.7143,0.5833,-125.0,0.5556,-4.75,16,15,16
Cole Anthony,Magic @ Bucks,Bucks,Magic,1.5,bet365,150.0,2.5,0.4,164.0,0.3788,-5.3,bet365,-185.0,1.5405,0.6491,-164.0,0.6212,-4.3,16,15,16
Damian Lillard,Magic @ Bucks,Bucks,Magic,3.5,fanduel,118.0,2.18,0.4587,110.0,0.4762,3.81,prizepicks,-118.0,1.8475,0.5413,-110.0,0.5238,-3.23,16,16,16
Derrick White,Lakers @ Celtics,Celtics,Lakers,3.5,betparx,115.0,2.15,0.4651,105.0,0.4878,4.88,hardrockbet,-105.0,1.9524,0.5122,-105.0,0.5122,0.0,16,15,16
Kentavious Caldwellpope,Magic @ Bucks,Bucks,Magic,1.5,betmgm,155.0,2.55,0.3922,100.0,0.5,27.5,prophetexchange,-148.0,1.6757,0.5968,100.0,0.5,-16.22,15,16,16
Lebron James,Lakers @ Celtics,Celtics,Lakers,2.5,hardrockbet,120.0,2.2,0.4545,124.0,0.4464,-1.79,fanduel,-130.0,1.7692,0.5652,-124.0,0.5536,-2.06,16,15,16
Andrew Wiggins,Bulls @ Heat,Heat,Bulls,2.5,bet365,150.0,2.5,0.4,159.0,0.3861,-3.48,fanduel,144.0,2.44,0.4098,-159.0,0.6139,49.79,15,14,15
Dalton Knecht,Lakers @ Celtics,Celtics,Lakers,1.5,betmgm,130.0,2.3,0.4348,133.0,0.4292,-1.28,bovada,-130.0,1.7692,0.5652,-133.0,0.5708,0.99,15,15,15
Gabe Vincent,Lakers @ Celtics,Celtics,Lakers,1.5,betmgm,115.0,2.15,0.4651,105.0,0.4878,4.88,bet365,-115.0,1.8696,0.5349,-105.0,0.5122,-4.24,15,14,15
Jabari Smith,Pelicans @ Rockets,Rockets,Pelicans,1.5,betrivers,-117.0,1.8547,0.5392,-105.0,0.5122,-5.0,hardrockbet,120.0,2.2,0.4545,105.0,0.4878,7.32,15,14,15
Jordan Poole,Wizards @ Raptors,Raptors,Wizards,3.5,bet365,140.0,2.4,0.4167,100.0,0.5,20.0,fanduel,-125.0,1.8,0.5556,100.0,0.5,-10.0,15,14,15
Moses Moody,Pistons @ Warriors,Warriors,Pistons,2.5,fanduel,158.0,2.58,0.3876,151.0,0.3984,2.79,bet365,-165.0,1.6061,0.6226,-151.0,0.6016,-3.38,15,14,15
Pascal Siakam,Pacers @ Hawks,Hawks,Pacers,1.5,fliff,140.0,2.4,0.4167,102.0,0.495,18.8,betonline,-111.0,1.9009,0.5261,-102.0,0.5049,-4.02,15,15,15
Payton Pritchard,Lakers @ Celtics,Celtics,Lakers,2.5,fanduel,-113.0,1.885,0.5305,-115.0,0.5349,0.83,hardrockbet,120.0,2.2,0.4545,115.0,0.4651,2.32,15,15,15
Rj Barrett,Wizards @ Raptors,Raptors,Wizards,1.5,hardrockbet,120.0,2.2,0.4545,100.0,0.5,10.0,prophetexchange,101.0,2.01,0.4975,100.0,0.5,0.5,14,14,15
Tim Hardaway Jr,Pistons @ Warriors,Warriors,Pistons,1.5,fanatics,-140.0,1.7143,0.5833,205.0,0.3279,-43.79,bet365,135.0,2.35,0.4255,-205.0,0.6721,57.94,15,15,15
Zaccharie Risacher,Pacers @ Hawks,Hawks,Pacers,1.5,draftkings,176.0,2.76,0.3623,-104.0,0.5098,40.7,betonline,100.0,2.0,0.5,104.0,0.4902,-1.96,15,15,15
