player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Payton Pritchard,Lakers @ Celtics,Celtics,Lakers,16.5,bovada,105.0,2.05,0.4878,-102.0,0.5049,3.5,ballybet,-109.0,1.9174,0.5215,102.0,0.495,-5.09,15,14,15
Ausar Thompson,Pistons @ Warriors,Warriors,Pistons,17.5,betrivers,-104.0,1.9615,0.5098,107.0,0.4831,-5.24,prophetexchange,110.0,2.1,0.4762,-107.0,0.5169,8.55,13,13,14
Brook Lopez,Magic @ Bucks,Bucks,Magic,16.5,draftkings,100.0,2.0,0.5,104.0,0.4902,-1.96,ballybet,-109.0,1.9174,0.5215,-104.0,0.5098,-2.25,14,13,14
Jayson Tatum,Lakers @ Celtics,Celtics,Lakers,36.5,ballybet,-107.0,1.9346,0.5169,100.0,0.5,-3.27,fanduel,-104.0,1.9615,0.5098,100.0,0.5,-1.92,14,13,14
Lebron James,Lakers @ Celtics,Celtics,Lakers,34.5,caesars,-106.0,1.9434,0.5146,-101.0,0.5025,-2.34,draftkings,-110.0,1.9091,0.5238,101.0,0.4975,-5.02,14,13,14
Wendell Carter Jr,Magic @ Bucks,Bucks,Magic,16.5,ballybet,-106.0,1.9434,0.5146,100.0,0.5,-2.83,draftkings,100.0,2.0,0.5,100.0,0.5,0.0,14,13,14
Austin Reaves,Lakers @ Celtics,Celtics,Lakers,21.5,draftkings,-110.0,1.9091,0.5238,105.0,0.4878,-6.87,caesars,-106.0,1.9434,0.5146,-105.0,0.5122,-0.46,13,12,13
Dillon Brooks,Pelicans @ Rockets,Rockets,Pelicans,17.5,betmgm,105.0,2.05,0.4878,100.0,0.5,2.5,betparx,-108.0,1.9259,0.5192,100.0,0.5,-3.71,13,11,13
Dorian Finneysmith,Lakers @ Celtics,Celtics,Lakers,11.5,espnbet,-105.0,1.9524,0.5122,110.0,0.4762,-7.03,ballybet,-103.0,1.9709,0.5074,-110.0,0.5238,3.24,13,12,13
Franz Wagner,Magic @ Bucks,Bucks,Magic,30.5,bovada,-110.0,1.9091,0.5238,103.0,0.4926,-5.96,prophetexchange,108.0,2.08,0.4808,-103.0,0.5074,5.54,12,12,13
Kelel Ware,Bulls @ Heat,Heat,Bulls,20.5,caesars,-103.0,1.9709,0.5074,105.0,0.4878,-3.86,fanduel,-102.0,1.9804,0.5049,-105.0,0.5122,1.44,13,12,13
Goga Bitadze,Magic @ Bucks,Bucks,Magic,9.5,fanatics,105.0,2.05,0.4878,-104.0,0.5098,4.51,betmgm,-105.0,1.9524,0.5122,104.0,0.4902,-4.29,11,12,12
Paolo Banchero,Magic @ Bucks,Bucks,Magic,30.5,betmgm,105.0,2.05,0.4878,101.0,0.4975,1.99,prophetexchange,101.0,2.01,0.4975,-101.0,0.5025,1.0,11,12,12
Tari Eason,Pelicans @ Rockets,Rockets,Pelicans,20.5,prophetexchange,105.0,2.05,0.4878,149.0,0.4016,-17.67,bet365,-115.0,1.8696,0.5349,-149.0,0.5984,11.88,12,10,12
Taurean Prince,Magic @ Bucks,Bucks,Magic,12.5,caesars,108.0,2.08,0.4808,100.0,0.5,4.0,fanduel,-102.0,1.9804,0.5049,100.0,0.5,-0.98,11,11,12
Al Horford,Lakers @ Celtics,Celtics,Lakers,15.5,fanatics,-115.0,1.8696,0.5349,104.0,0.4902,-8.35,prophetexchange,134.0,2.34,0.4274,-104.0,0.5098,19.29,10,11,11
Buddy Hield,Pistons @ Warriors,Warriors,Pistons,13.5,fanatics,105.0,2.05,0.4878,118.0,0.4587,-5.97,fanduel,104.0,2.04,0.4902,-118.0,0.5413,10.43,11,11,11
Cj Mccollum,Pelicans @ Rockets,Rockets,Pelicans,21.5,fanatics,-105.0,1.9524,0.5122,105.0,0.4878,-4.76,fanduel,100.0,2.0,0.5,-105.0,0.5122,2.44,10,10,11
