player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Coby White,Bulls @ Heat,Heat,Bulls,21.5,hardrockbet,105.0,2.05,0.4878,108.0,0.4808,-1.44,fanduel,100.0,2.0,0.5,-108.0,0.5192,3.84,17,16,17
Cole Anthony,Magic @ Bucks,Bucks,Magic,10.5,prizepicks,100.0,2.0,0.5,119.0,0.4566,-8.68,bovada,115.0,2.15,0.4651,-119.0,0.5434,16.83,17,17,17
Jalen Duren,Pistons @ Warriors,Warriors,Pistons,11.5,prizepicks,100.0,2.0,0.5,131.0,0.4329,-13.42,bovada,110.0,2.1,0.4762,-131.0,0.5671,19.09,17,17,17
Josh Giddey,Bulls @ Heat,Heat,Bulls,16.5,prizepicks,100.0,2.0,0.5,122.0,0.4505,-9.9,prizepicks,100.0,2.0,0.5,-122.0,0.5495,9.9,17,16,17
Moses Moody,Pistons @ Warriors,Warriors,Pistons,12.5,unknown,100.0,2.0,0.5,112.0,0.4717,-5.66,fanduel,100.0,2.0,0.5,-112.0,0.5283,5.66,17,17,17
Taurean Prince,Magic @ Bucks,Bucks,Magic,8.5,bovada,103.0,2.03,0.4926,100.0,0.5,1.5,prizepicks,100.0,2.0,0.5,100.0,0.5,0.0,17,17,17
Dalton Knecht,Lakers @ Celtics,Celtics,Lakers,7.5,ballybet,104.0,2.04,0.4902,105.0,0.4878,-0.49,betparx,102.0,2.02,0.495,-105.0,0.5122,3.46,16,16,16
Jordan Poole,Wizards @ Raptors,Raptors,Wizards,20.5,betmgm,-110.0,1.9091,0.5238,105.0,0.4878,-6.87,fanduel,-104.0,1.9615,0.5098,-105.0,0.5122,0.47,16,16,16
Paolo Banchero,Magic @ Bucks,Bucks,Magic,23.5,prizepicks,100.0,2.0,0.5,108.0,0.4808,-3.84,espnbet,100.0,2.0,0.5,-108.0,0.5192,3.84,16,15,16
Tim Hardaway Jr,Pistons @ Warriors,Warriors,Pistons,8.5,unknown,100.0,2.0,0.5,114.0,0.4673,-6.54,ballybet,106.0,2.06,0.4854,-114.0,0.5327,9.74,16,16,16
Wendell Carter Jr,Magic @ Bucks,Bucks,Magic,8.5,fanduel,100.0,2.0,0.5,108.0,0.4808,-3.84,ballybet,114.0,2.14,0.4673,-108.0,0.5192,11.11,16,15,16
Al Horford,Lakers @ Celtics,Celtics,Lakers,9.5,bovada,100.0,2.0,0.5,108.0,0.4808,-3.84,prophetexchange,123.0,2.23,0.4484,-108.0,0.5192,15.78,14,15,15
Dorian Finneysmith,Lakers @ Celtics,Celtics,Lakers,7.5,draftkings,100.0,2.0,0.5,100.0,0.5,0.0,hardrockbet,100.0,2.0,0.5,100.0,0.5,0.0,15,15,15
Draymond Green,Pistons @ Warriors,Warriors,Pistons,10.5,prizepicks,100.0,2.0,0.5,111.0,0.4739,-5.22,prophetexchange,122.0,2.22,0.4505,-111.0,0.5261,16.79,14,15,15
Duncan Robinson,Bulls @ Heat,Heat,Bulls,10.5,pinnacle,119.0,2.19,0.4566,114.0,0.4673,2.34,espnbet,100.0,2.0,0.5,-114.0,0.5327,6.54,15,14,15
Jayson Tatum,Lakers @ Celtics,Celtics,Lakers,28.5,ballybet,112.0,2.12,0.4717,105.0,0.4878,3.41,unknown,-115.0,1.8696,0.5349,-105.0,0.5122,-4.24,15,15,15
Lebron James,Lakers @ Celtics,Celtics,Lakers,25.5,caesars,-113.0,1.885,0.5305,-101.0,0.5025,-5.28,fanduel,-104.0,1.9615,0.5098,101.0,0.4975,-2.42,15,14,15
